    x1     x2    f(x1, x2)
  0.87  -0.62   0.00000000

  0.90  -0.62   0.00000000

  0.94  -0.62   0.00000000

  0.97  -0.62   0.00000000

  1.00  -0.62   0.00000000

 -1.00  -0.59   0.00000000

 -0.97  -0.59   0.00000000

 -0.94  -0.59   0.00000000

 -0.90  -0.59   0.00000000

 -0.87  -0.59   0.00000000

 -0.84  -0.59   0.00000000

 -0.81  -0.59   0.00000000

 -0.78  -0.59   0.00000000

 -0.75  -0.59   0.00000000

 -0.71  -0.59   0.00000000

 -0.68  -0.59   0.00000000

 -0.65  -0.59   0.00000000

 -0.62  -0.59   0.00000000

 -0.59  -0.59   0.00000000

 -0.56  -0.59   0.00000000

 -0.52  -0.59   0.00000000

 -0.49  -0.59   0.00000000

 -0.46  -0.59   0.00000000

 -0.43  -0.59   0.00000000

 -0.40  -0.59   0.00000000

 -0.37  -0.59   0.00000000

 -0.33  -0.59   0.00000000

 -0.30  -0.59   0.00000000

 -0.27  -0.59   0.00000000

 -0.24  -0.59   0.00000000

 -0.21  -0.59   0.00000000

 -0.17  -0.59   0.00000000

 -0.14  -0.59   0.00000000

 -0.11  -0.59   0.00000000

 -0.08  -0.59   0.00000000

 -0.05  -0.59   0.00000000

 -0.02  -0.59   0.00000000

  0.02  -0.59   0.00000000

  0.05  -0.59   0.00000000

  0.08  -0.59   0.00000000

  0.11  -0.59   0.00000000

  0.14  -0.59   0.00000000

  0.17  -0.59   0.00000000

  0.21  -0.59   0.00000000

  0.24  -0.59   0.00000000

  0.27  -0.59   0.00000000

  0.30  -0.59   0.00000000

  0.33  -0.59   0.00000000

  0.37  -0.59   0.00000000

  0.40  -0.59   0.00000000

  0.43  -0.59   0.00000000

  0.46  -0.59   0.00000000

  0.49  -0.59   0.00000000

  0.52  -0.59   0.00000000

  0.56  -0.59   0.00000000

  0.59  -0.59   0.00000000

  0.62  -0.59   0.00000000

  0.65  -0.59   0.00000000

  0.68  -0.59   0.00000000

  0.71  -0.59   0.00000000

  0.75  -0.59   0.00000000

  0.78  -0.59   0.00000000

  0.81  -0.59   0.00000000

  0.84  -0.59   0.00000000

  0.87  -0.59   0.00000000

  0.90  -0.59   0.00000000

  0.94  -0.59   0.00000000

  0.97  -0.59   0.00000000

  1.00  -0.59   0.00000000

 -1.00  -0.56   0.00000000

 -0.97  -0.56   0.00000000

 -0.94  -0.56   0.00000000

 -0.90  -0.56   0.00000000

 -0.87  -0.56   0.00000000

 -0.84  -0.56   0.00000000

 -0.81  -0.56   0.00000000

 -0.78  -0.56   0.00000000

 -0.75  -0.56   0.00000000

 -0.71  -0.56   0.00000000

 -0.68  -0.56   0.00000000

 -0.65  -0.56   0.00000000

 -0.62  -0.56   0.00000000

 -0.59  -0.56   0.00000000

 -0.56  -0.56   0.00000000

 -0.52  -0.56   0.00000000

 -0.49  -0.56   0.00000000

 -0.46  -0.56   0.00000000

 -0.43  -0.56   0.00000000

 -0.40  -0.56   0.00000000

 -0.37  -0.56   0.00000000

 -0.33  -0.56   0.00000000

 -0.30  -0.56   0.00000000

 -0.27  -0.56   0.00000000

 -0.24  -0.56   0.00000000

 -0.21  -0.56   0.00000000

 -0.17  -0.56   0.00000000

 -0.14  -0.56   0.00000000

 -0.11  -0.56   0.00000000

 -0.08  -0.56   0.00000000

 -0.05  -0.56   0.00000000

 -0.02  -0.56   0.00000000

  0.02  -0.56   0.00000000

  0.05  -0.56   0.00000000

  0.08  -0.56   0.00000000

  0.11  -0.56   0.00000000

  0.14  -0.56   0.00000000

  0.17  -0.56   0.00000000

  0.21  -0.56   0.00000000

  0.24  -0.56   0.00000000

  0.27  -0.56   0.00000000

  0.30  -0.56   0.00000000

  0.33  -0.56   0.00000000

  0.37  -0.56   0.00000000

  0.40  -0.56   0.00000000

  0.43  -0.56   0.00000000

  0.46  -0.56   0.00000000

  0.49  -0.56   0.00000000

  0.52  -0.56   0.00000000

  0.56  -0.56   0.00000000

  0.59  -0.56   0.00000000

  0.62  -0.56   0.00000000

  0.65  -0.56   0.00000000

  0.68  -0.56   0.00000000

  0.71  -0.56   0.00000000

  0.75  -0.56   0.00000000

  0.78  -0.56   0.00000000

  0.81  -0.56   0.00000000

  0.84  -0.56   0.00000000

  0.87  -0.56   0.00000000

  0.90  -0.56   0.00000000

  0.94  -0.56   0.00000000

  0.97  -0.56   0.00000000

  1.00  -0.56   0.00000000

 -1.00  -0.52   0.00000000

 -0.97  -0.52   0.00000000

 -0.94  -0.52   0.00000000

 -0.90  -0.52   0.00000000

 -0.87  -0.52   0.00000000

 -0.84  -0.52   0.00000000

 -0.81  -0.52   0.00000000

 -0.78  -0.52   0.00000000

 -0.75  -0.52   0.00000000

 -0.71  -0.52   0.00000000

 -0.68  -0.52   0.00000000

 -0.65  -0.52   0.00000000

 -0.62  -0.52   0.00000000

 -0.59  -0.52   0.00000000

 -0.56  -0.52   0.00000000

 -0.52  -0.52   0.00000000

 -0.49  -0.52   0.00000000

 -0.46  -0.52   0.00000000

 -0.43  -0.52   0.00000000

 -0.40  -0.52   0.00000000

 -0.37  -0.52   0.00000000

 -0.33  -0.52   0.00000000

 -0.30  -0.52   0.00000000

 -0.27  -0.52   0.00000000

 -0.24  -0.52   0.00000000

 -0.21  -0.52   0.00000000

 -0.17  -0.52   0.00000000

 -0.14  -0.52   0.00000000

 -0.11  -0.52   0.00000000

 -0.08  -0.52   0.00000000

 -0.05  -0.52   0.00000000

 -0.02  -0.52   0.00000000

  0.02  -0.52   0.00000000

  0.05  -0.52   0.00000000

  0.08  -0.52   0.00000000

  0.11  -0.52   0.00000000

  0.14  -0.52   0.00000000

  0.17  -0.52   0.00000000

  0.21  -0.52   0.00000000

  0.24  -0.52   0.00000000

  0.27  -0.52   0.00000000

  0.30  -0.52   0.00000000

  0.33  -0.52   0.00000000

  0.37  -0.52   0.00000000

  0.40  -0.52   0.00000000

  0.43  -0.52   0.00000000

  0.46  -0.52   0.00000000

  0.49  -0.52   0.00000000

  0.52  -0.52   0.00000000

  0.56  -0.52   0.00000000

  0.59  -0.52   0.00000000

  0.62  -0.52   0.00000000

  0.65  -0.52   0.00000000

  0.68  -0.52   0.00000000

  0.71  -0.52   0.00000000

  0.75  -0.52   0.00000000

  0.78  -0.52   0.00000000

  0.81  -0.52   0.00000000

  0.84  -0.52   0.00000000

  0.87  -0.52   0.00000000

  0.90  -0.52   0.00000000

  0.94  -0.52   0.00000000

  0.97  -0.52   0.00000000

  1.00  -0.52   0.00000000

 -1.00  -0.49   0.00000000

 -0.97  -0.49   0.00000000

 -0.94  -0.49   0.00000000

 -0.90  -0.49   0.00000000

 -0.87  -0.49   0.00000000

 -0.84  -0.49   0.00000000

 -0.81  -0.49   0.00000000

 -0.78  -0.49   0.00000000

 -0.75  -0.49   0.00000000

 -0.71  -0.49   0.00000000

 -0.68  -0.49   0.00000000

 -0.65  -0.49   0.00000000

 -0.62  -0.49   0.00000000

 -0.59  -0.49   0.00000000

 -0.56  -0.49   0.00000000

 -0.52  -0.49   0.00000000

 -0.49  -0.49   0.00000000

 -0.46  -0.49   0.00000000

 -0.43  -0.49   0.00000000

 -0.40  -0.49   0.00000000

 -0.37  -0.49   0.00000000

 -0.33  -0.49   0.00000000

 -0.30  -0.49   0.00000000

 -0.27  -0.49   0.00000000

 -0.24  -0.49   0.00000000

 -0.21  -0.49   0.00000000

 -0.17  -0.49   0.00000000

 -0.14  -0.49   0.00000000

 -0.11  -0.49   0.00000000

 -0.08  -0.49 -326750.15014943

 -0.05  -0.49 -334036.26790708

 -0.02  -0.49 -333383.60801063

  0.02  -0.49 -333390.43466107

  0.05  -0.49 -334066.74986603

  0.08  -0.49 -326827.41982815

  0.11  -0.49   0.00000000

  0.14  -0.49   0.00000000

  0.17  -0.49   0.00000000

  0.21  -0.49   0.00000000

  0.24  -0.49   0.00000000

  0.27  -0.49   0.00000000

  0.30  -0.49   0.00000000

  0.33  -0.49   0.00000000

  0.37  -0.49   0.00000000

  0.40  -0.49   0.00000000

  0.43  -0.49   0.00000000

  0.46  -0.49   0.00000000

  0.49  -0.49   0.00000000

  0.52  -0.49   0.00000000

  0.56  -0.49   0.00000000

  0.59  -0.49   0.00000000

  0.62  -0.49   0.00000000

  0.65  -0.49   0.00000000

  0.68  -0.49   0.00000000

  0.71  -0.49   0.00000000

  0.75  -0.49   0.00000000

  0.78  -0.49   0.00000000

  0.81  -0.49   0.00000000

  0.84  -0.49   0.00000000

  0.87  -0.49   0.00000000

  0.90  -0.49   0.00000000

  0.94  -0.49   0.00000000

  0.97  -0.49   0.00000000

  1.00  -0.49   0.00000000

 -1.00  -0.46   0.00000000

 -0.97  -0.46   0.00000000

 -0.94  -0.46   0.00000000

 -0.90  -0.46   0.00000000

 -0.87  -0.46   0.00000000

 -0.84  -0.46   0.00000000

 -0.81  -0.46   0.00000000

 -0.78  -0.46   0.00000000

 -0.75  -0.46   0.00000000

 -0.71  -0.46   0.00000000

 -0.68  -0.46   0.00000000

 -0.65  -0.46   0.00000000

 -0.62  -0.46   0.00000000

 -0.59  -0.46   0.00000000

 -0.56  -0.46   0.00000000

 -0.52  -0.46   0.00000000

 -0.49  -0.46   0.00000000

 -0.46  -0.46   0.00000000

 -0.43  -0.46   0.00000000

 -0.40  -0.46   0.00000000

 -0.37  -0.46   0.00000000

 -0.33  -0.46   0.00000000

 -0.30  -0.46   0.00000000

 -0.27  -0.46   0.00000000

 -0.24  -0.46   0.00000000

 -0.21  -0.46   0.00000000

 -0.17  -0.46 -333369.15493335

 -0.14  -0.46 -348159.74980721

 -0.11  -0.46 -347129.39197450

 -0.08  -0.46 -354521.23672915

 -0.05  -0.46 -362218.16798634

 -0.02  -0.46 -365484.50688740

  0.02  -0.46 -365493.17687466

  0.05  -0.46 -362243.53604955

  0.08  -0.46 -354573.61373673

  0.11  -0.46 -347216.31022320

  0.14  -0.46 -348262.68123060

  0.17  -0.46 -333492.14846245

  0.21  -0.46   0.00000000

  0.24  -0.46   0.00000000

  0.27  -0.46   0.00000000

  0.30  -0.46   0.00000000

  0.33  -0.46   0.00000000

  0.37  -0.46   0.00000000

  0.40  -0.46   0.00000000

  0.43  -0.46   0.00000000

  0.46  -0.46   0.00000000

  0.49  -0.46   0.00000000

  0.52  -0.46   0.00000000

  0.56  -0.46   0.00000000

  0.59  -0.46   0.00000000

  0.62  -0.46   0.00000000

  0.65  -0.46   0.00000000

  0.68  -0.46   0.00000000

  0.71  -0.46   0.00000000

  0.75  -0.46   0.00000000

  0.78  -0.46   0.00000000

  0.81  -0.46   0.00000000

  0.84  -0.46   0.00000000

  0.87  -0.46   0.00000000

  0.90  -0.46   0.00000000

  0.94  -0.46   0.00000000

  0.97  -0.46   0.00000000

  1.00  -0.46   0.00000000

 -1.00  -0.43   0.00000000

 -0.97  -0.43   0.00000000

 -0.94  -0.43   0.00000000

 -0.90  -0.43   0.00000000

 -0.87  -0.43   0.00000000

 -0.84  -0.43   0.00000000

 -0.81  -0.43   0.00000000

 -0.78  -0.43   0.00000000

 -0.75  -0.43   0.00000000

 -0.71  -0.43   0.00000000

 -0.68  -0.43   0.00000000

 -0.65  -0.43   0.00000000

 -0.62  -0.43   0.00000000

 -0.59  -0.43   0.00000000

 -0.56  -0.43   0.00000000

 -0.52  -0.43   0.00000000

 -0.49  -0.43   0.00000000

 -0.46  -0.43   0.00000000

 -0.43  -0.43   0.00000000

 -0.40  -0.43   0.00000000

 -0.37  -0.43   0.00000000

 -0.33  -0.43   0.00000000

 -0.30  -0.43   0.00000000

 -0.27  -0.43   0.00000000

 -0.24  -0.43 -333173.57238890

 -0.21  -0.43 -346403.67818742

 -0.17  -0.43 -362141.39652339

 -0.14  -0.43 -373731.37988487

 -0.11  -0.43 -376331.55223753

 -0.08  -0.43 -378265.70724517

 -0.05  -0.43 -379553.06864868

 -0.02  -0.43 -380192.67568940

  0.02  -0.43 -380200.46946143

  0.05  -0.43 -379576.59554519

  0.08  -0.43 -378305.00181556

  0.11  -0.43 -376386.79220826

  0.14  -0.43 -373802.89833769

  0.17  -0.43 -362250.35934582

  0.21  -0.43 -346546.77190484

  0.24  -0.43 -333343.35657322

  0.27  -0.43   0.00000000

  0.30  -0.43   0.00000000

  0.33  -0.43   0.00000000

  0.37  -0.43   0.00000000

  0.40  -0.43   0.00000000

  0.43  -0.43   0.00000000

  0.46  -0.43   0.00000000

  0.49  -0.43   0.00000000

  0.52  -0.43   0.00000000

  0.56  -0.43   0.00000000

  0.59  -0.43   0.00000000

  0.62  -0.43   0.00000000

  0.65  -0.43   0.00000000

  0.68  -0.43   0.00000000

  0.71  -0.43   0.00000000

  0.75  -0.43   0.00000000

  0.78  -0.43   0.00000000

  0.81  -0.43   0.00000000

  0.84  -0.43   0.00000000

  0.87  -0.43   0.00000000

  0.90  -0.43   0.00000000

  0.94  -0.43   0.00000000

  0.97  -0.43   0.00000000

  1.00  -0.43   0.00000000

 -1.00  -0.40   0.00000000

 -0.97  -0.40   0.00000000

 -0.94  -0.40   0.00000000

 -0.90  -0.40   0.00000000

 -0.87  -0.40   0.00000000

 -0.84  -0.40   0.00000000

 -0.81  -0.40   0.00000000

 -0.78  -0.40   0.00000000

 -0.75  -0.40   0.00000000

 -0.71  -0.40   0.00000000

 -0.68  -0.40   0.00000000

 -0.65  -0.40   0.00000000

 -0.62  -0.40   0.00000000

 -0.59  -0.40   0.00000000

 -0.56  -0.40   0.00000000

 -0.52  -0.40   0.00000000

 -0.49  -0.40   0.00000000

 -0.46  -0.40   0.00000000

 -0.43  -0.40   0.00000000

 -0.40  -0.40   0.00000000

 -0.37  -0.40   0.00000000

 -0.33  -0.40   0.00000000

 -0.30  -0.40 -326622.81405074

 -0.27  -0.40 -346540.01277514

 -0.24  -0.40 -361872.78544772

 -0.21  -0.40 -375013.47027297

 -0.17  -0.40 -378882.64804144

 -0.14  -0.40 -382061.66550914

 -0.11  -0.40 -384560.89694660

 -0.08  -0.40 -386423.94714979

 -0.05  -0.40 -387658.51805272

 -0.02  -0.40 -388283.24748000

  0.02  -0.40 -388290.94211526

  0.05  -0.40 -387681.66714239

  0.08  -0.40 -386462.61040522

  0.11  -0.40 -384615.27149529

  0.14  -0.40 -382131.98772824

  0.17  -0.40 -378969.30617279

  0.21  -0.40 -375116.85723895

  0.24  -0.40 -362020.80962288

  0.27  -0.40 -346690.73937032

  0.30  -0.40 -326813.65712944

  0.33  -0.40   0.00000000

  0.37  -0.40   0.00000000

  0.40  -0.40   0.00000000

  0.43  -0.40   0.00000000

  0.46  -0.40   0.00000000

  0.49  -0.40   0.00000000

  0.52  -0.40   0.00000000

  0.56  -0.40   0.00000000

  0.59  -0.40   0.00000000

  0.62  -0.40   0.00000000

  0.65  -0.40   0.00000000

  0.68  -0.40   0.00000000

  0.71  -0.40   0.00000000

  0.75  -0.40   0.00000000

  0.78  -0.40   0.00000000

  0.81  -0.40   0.00000000

  0.84  -0.40   0.00000000

  0.87  -0.40   0.00000000

  0.90  -0.40   0.00000000

  0.94  -0.40   0.00000000

  0.97  -0.40   0.00000000

  1.00  -0.40   0.00000000

 -1.00  -0.37   0.00000000

 -0.97  -0.37   0.00000000

 -0.94  -0.37   0.00000000

 -0.90  -0.37   0.00000000

 -0.87  -0.37   0.00000000

 -0.84  -0.37   0.00000000

 -0.81  -0.37   0.00000000

 -0.78  -0.37   0.00000000

 -0.75  -0.37   0.00000000

 -0.71  -0.37   0.00000000

 -0.68  -0.37   0.00000000

 -0.65  -0.37   0.00000000

 -0.62  -0.37   0.00000000

 -0.59  -0.37   0.00000000

 -0.56  -0.37   0.00000000

 -0.52  -0.37   0.00000000

 -0.49  -0.37   0.00000000

 -0.46  -0.37   0.00000000

 -0.43  -0.37   0.00000000

 -0.40  -0.37   0.00000000

 -0.37  -0.37   0.00000000

 -0.33  -0.37 -329261.14258255

 -0.30  -0.37 -346690.44752208

 -0.27  -0.37 -372779.10228099

 -0.24  -0.37 -378215.56426295

 -0.21  -0.37 -382657.39867854

 -0.17  -0.37 -386399.44239393

 -0.14  -0.37 -389473.61809287

 -0.11  -0.37 -391897.39815314

 -0.08  -0.37 -393720.60316365

 -0.05  -0.37 -394919.41491074

 -0.02  -0.37 -395524.76051816

  0.02  -0.37 -395532.38158464

  0.05  -0.37 -394942.24509800

  0.08  -0.37 -393758.75469769

  0.11  -0.37 -391951.04322116

  0.14  -0.37 -389542.98347724

  0.17  -0.37 -386484.86238474

  0.21  -0.37 -382759.25979531

  0.24  -0.37 -378334.35217344

  0.27  -0.37 -372916.55956143

  0.30  -0.37 -346872.10433821

  0.33  -0.37 -329455.49872373

  0.37  -0.37   0.00000000

  0.40  -0.37   0.00000000

  0.43  -0.37   0.00000000

  0.46  -0.37   0.00000000

  0.49  -0.37   0.00000000

  0.52  -0.37   0.00000000

  0.56  -0.37   0.00000000

  0.59  -0.37   0.00000000

  0.62  -0.37   0.00000000

  0.65  -0.37   0.00000000

  0.68  -0.37   0.00000000

  0.71  -0.37   0.00000000

  0.75  -0.37   0.00000000

  0.78  -0.37   0.00000000

  0.81  -0.37   0.00000000

  0.84  -0.37   0.00000000

  0.87  -0.37   0.00000000

  0.90  -0.37   0.00000000

  0.94  -0.37   0.00000000

  0.97  -0.37   0.00000000

  1.00  -0.37   0.00000000

 -1.00  -0.33   0.00000000

 -0.97  -0.33   0.00000000

 -0.94  -0.33   0.00000000

 -0.90  -0.33   0.00000000

 -0.87  -0.33   0.00000000

 -0.84  -0.33   0.00000000

 -0.81  -0.33   0.00000000

 -0.78  -0.33   0.00000000

 -0.75  -0.33   0.00000000

 -0.71  -0.33   0.00000000

 -0.68  -0.33   0.00000000

 -0.65  -0.33   0.00000000

 -0.62  -0.33   0.00000000

 -0.59  -0.33   0.00000000

 -0.56  -0.33   0.00000000

 -0.52  -0.33   0.00000000

 -0.49  -0.33   0.00000000

 -0.46  -0.33   0.00000000

 -0.43  -0.33   0.00000000

 -0.40  -0.33   0.00000000

 -0.37  -0.33 -329239.39010913

 -0.33  -0.33 -348546.14602002

 -0.30  -0.33 -374328.84763160

 -0.27  -0.33 -380118.99568734

 -0.24  -0.33 -385140.06034828

 -0.21  -0.33 -389451.85872756

 -0.17  -0.33 -393093.01455170

 -0.14  -0.33 -396086.41413102

 -0.11  -0.33 -398452.94031149

 -0.08  -0.33 -400222.43509189

 -0.05  -0.33 -401397.18799441

 -0.02  -0.33 -401996.20137011

  0.02  -0.33 -402003.71949644

  0.05  -0.33 -401419.76556322

  0.08  -0.33 -400260.14304479

  0.11  -0.33 -398505.96216803

  0.14  -0.33 -396154.95662405

  0.17  -0.33 -393177.41549425

  0.21  -0.33 -389552.43591049

  0.24  -0.33 -385257.34631444

  0.27  -0.33 -380253.54412707

  0.30  -0.33 -374481.41048549

  0.33  -0.33 -348730.65515946

  0.37  -0.33 -329452.24173595

  0.40  -0.33   0.00000000

  0.43  -0.33   0.00000000

  0.46  -0.33   0.00000000

  0.49  -0.33   0.00000000

  0.52  -0.33   0.00000000

  0.56  -0.33   0.00000000

  0.59  -0.33   0.00000000

  0.62  -0.33   0.00000000

  0.65  -0.33   0.00000000

  0.68  -0.33   0.00000000

  0.71  -0.33   0.00000000

  0.75  -0.33   0.00000000

  0.78  -0.33   0.00000000

  0.81  -0.33   0.00000000

  0.84  -0.33   0.00000000

  0.87  -0.33   0.00000000

  0.90  -0.33   0.00000000

  0.94  -0.33   0.00000000

  0.97  -0.33   0.00000000

  1.00  -0.33   0.00000000

 -1.00  -0.30   0.00000000

 -0.97  -0.30   0.00000000

 -0.94  -0.30   0.00000000

 -0.90  -0.30   0.00000000

 -0.87  -0.30   0.00000000

 -0.84  -0.30   0.00000000

 -0.81  -0.30   0.00000000

 -0.78  -0.30   0.00000000

 -0.75  -0.30   0.00000000

 -0.71  -0.30   0.00000000

 -0.68  -0.30   0.00000000

 -0.65  -0.30   0.00000000

 -0.62  -0.30   0.00000000

 -0.59  -0.30   0.00000000

 -0.56  -0.30   0.00000000

 -0.52  -0.30   0.00000000

 -0.49  -0.30   0.00000000

 -0.46  -0.30   0.00000000

 -0.43  -0.30   0.00000000

 -0.40  -0.30 -326567.52126017

 -0.37  -0.30 -346661.31729222

 -0.33  -0.30 -374315.57291867

 -0.30  -0.30 -380737.80189484

 -0.27  -0.30 -386369.26776242

 -0.24  -0.30 -391259.01464791

 -0.21  -0.30 -395467.97913557

 -0.17  -0.30 -399029.39507474

 -0.14  -0.30 -401961.49093897

 -0.11  -0.30 -404275.65688351

 -0.08  -0.30 -406011.66276207

 -0.05  -0.30 -407154.41883668

 -0.02  -0.30 -407733.64668197

  0.02  -0.30 -407741.07446061

  0.05  -0.30 -407176.76480167

  0.08  -0.30 -406049.00172445

  0.11  -0.30 -404328.14193707

  0.14  -0.30 -402029.38217457

  0.17  -0.30 -399112.92267693

  0.21  -0.30 -395567.53836874

  0.24  -0.30 -391375.05609200

  0.27  -0.30 -386502.30291899

  0.30  -0.30 -380888.57203893

  0.33  -0.30 -374484.92399064

  0.37  -0.30 -346853.98602433

  0.40  -0.30 -326813.73390530

  0.43  -0.30   0.00000000

  0.46  -0.30   0.00000000

  0.49  -0.30   0.00000000

  0.52  -0.30   0.00000000

  0.56  -0.30   0.00000000

  0.59  -0.30   0.00000000

  0.62  -0.30   0.00000000

  0.65  -0.30   0.00000000

  0.68  -0.30   0.00000000

  0.71  -0.30   0.00000000

  0.75  -0.30   0.00000000

  0.78  -0.30   0.00000000

  0.81  -0.30   0.00000000

  0.84  -0.30   0.00000000

  0.87  -0.30   0.00000000

  0.90  -0.30   0.00000000

  0.94  -0.30   0.00000000

  0.97  -0.30   0.00000000

  1.00  -0.30   0.00000000

 -1.00  -0.27   0.00000000

 -0.97  -0.27   0.00000000

 -0.94  -0.27   0.00000000

 -0.90  -0.27   0.00000000

 -0.87  -0.27   0.00000000

 -0.84  -0.27   0.00000000

 -0.81  -0.27   0.00000000

 -0.78  -0.27   0.00000000

 -0.75  -0.27   0.00000000

 -0.71  -0.27   0.00000000

 -0.68  -0.27   0.00000000

 -0.65  -0.27   0.00000000

 -0.62  -0.27   0.00000000

 -0.59  -0.27   0.00000000

 -0.56  -0.27   0.00000000

 -0.52  -0.27   0.00000000

 -0.49  -0.27   0.00000000

 -0.46  -0.27   0.00000000

 -0.43  -0.27   0.00000000

 -0.40  -0.27 -346473.13462994

 -0.37  -0.27 -372739.55964509

 -0.33  -0.27 -380092.91125749

 -0.30  -0.27 -386356.43768697

 -0.27  -0.27 -391844.29687315

 -0.24  -0.27 -396643.58886012

 -0.21  -0.27 -400765.46501056

 -0.17  -0.27 -404257.01097994

 -0.14  -0.27 -407129.80303382

 -0.11  -0.27 -409409.56914269

 -0.08  -0.27 -411114.88352173

 -0.05  -0.27 -412246.28026155

 -0.02  -0.27 -412812.44717482

  0.02  -0.27 -412819.83621784

  0.05  -0.27 -412268.45022079

  0.08  -0.27 -411151.93194635

  0.11  -0.27 -409461.61870329

  0.14  -0.27 -407197.12063790

  0.17  -0.27 -404339.83401053

  0.21  -0.27 -400864.15634661

  0.24  -0.27 -396758.59965918

  0.27  -0.27 -391976.15570772

  0.30  -0.27 -386505.80181476

  0.33  -0.27 -380260.55274855

  0.37  -0.27 -372926.19765686

  0.40  -0.27 -346687.43272447

  0.43  -0.27   0.00000000

  0.46  -0.27   0.00000000

  0.49  -0.27   0.00000000

  0.52  -0.27   0.00000000

  0.56  -0.27   0.00000000

  0.59  -0.27   0.00000000

  0.62  -0.27   0.00000000

  0.65  -0.27   0.00000000

  0.68  -0.27   0.00000000

  0.71  -0.27   0.00000000

  0.75  -0.27   0.00000000

  0.78  -0.27   0.00000000

  0.81  -0.27   0.00000000

  0.84  -0.27   0.00000000

  0.87  -0.27   0.00000000

  0.90  -0.27   0.00000000

  0.94  -0.27   0.00000000

  0.97  -0.27   0.00000000

  1.00  -0.27   0.00000000

 -1.00  -0.24   0.00000000

 -0.97  -0.24   0.00000000

 -0.94  -0.24   0.00000000

 -0.90  -0.24   0.00000000

 -0.87  -0.24   0.00000000

 -0.84  -0.24   0.00000000

 -0.81  -0.24   0.00000000

 -0.78  -0.24   0.00000000

 -0.75  -0.24   0.00000000

 -0.71  -0.24   0.00000000

 -0.68  -0.24   0.00000000

 -0.65  -0.24   0.00000000

 -0.62  -0.24   0.00000000

 -0.59  -0.24   0.00000000

 -0.56  -0.24   0.00000000

 -0.52  -0.24   0.00000000

 -0.49  -0.24   0.00000000

 -0.46  -0.24   0.00000000

 -0.43  -0.24 -333053.35630024

 -0.40  -0.24 -361810.89126325

 -0.37  -0.24 -378163.11539552

 -0.33  -0.24 -385101.55489068

 -0.30  -0.24 -391233.82693113

 -0.27  -0.24 -396631.21497097

 -0.24  -0.24 -401344.48173488

 -0.21  -0.24 -405391.32362492

 -0.17  -0.24 -408829.16542853

 -0.14  -0.24 -411659.53598687

 -0.11  -0.24 -413902.94949105

 -0.08  -0.24 -415579.00739811

 -0.05  -0.24 -416690.16579327

 -0.02  -0.24 -417250.19611325

  0.02  -0.24 -417257.52343366

  0.05  -0.24 -416712.18264662

  0.08  -0.24 -415615.81061572

  0.11  -0.24 -413954.64194487

  0.14  -0.24 -411726.35871891

  0.17  -0.24 -408911.39171192

  0.21  -0.24 -405489.30237261

  0.24  -0.24 -401458.63424695

  0.27  -0.24 -396762.06190443

  0.30  -0.24 -391382.00390397

  0.33  -0.24 -385267.83351566

  0.37  -0.24 -378348.45501815

  0.40  -0.24 -362006.13236438

  0.43  -0.24 -333320.33182503

  0.46  -0.24   0.00000000

  0.49  -0.24   0.00000000

  0.52  -0.24   0.00000000

  0.56  -0.24   0.00000000

  0.59  -0.24   0.00000000

  0.62  -0.24   0.00000000

  0.65  -0.24   0.00000000

  0.68  -0.24   0.00000000

  0.71  -0.24   0.00000000

  0.75  -0.24   0.00000000

  0.78  -0.24   0.00000000

  0.81  -0.24   0.00000000

  0.84  -0.24   0.00000000

  0.87  -0.24   0.00000000

  0.90  -0.24   0.00000000

  0.94  -0.24   0.00000000

  0.97  -0.24   0.00000000

  1.00  -0.24   0.00000000

 -1.00  -0.21   0.00000000

 -0.97  -0.21   0.00000000

 -0.94  -0.21   0.00000000

 -0.90  -0.21   0.00000000

 -0.87  -0.21   0.00000000

