    x1     x2    f(x1, x2)
  0.72  -0.90 -55880.99322701

  0.74  -0.90 -53373.19069087

  0.76  -0.90 -52744.91616433

  0.78  -0.90 -50271.63772794

  0.80  -0.90 -47797.86226391

  0.82  -0.90 -47219.47013900

  0.84  -0.90 -44787.97778672

  0.86  -0.90 -44225.36407082

  0.88  -0.90 -41840.12814100

  0.90  -0.90 -41295.49027602

  0.92  -0.90 -38959.00224680

  0.94  -0.90 -36629.05259878

  0.96  -0.90 -36150.36673671

  0.98  -0.90 -33872.71226212

 -1.00  -0.88 -123347.80193264

 -0.98  -0.88 -124788.75828137

 -0.96  -0.88 -124953.81650857

 -0.94  -0.88 -125106.12704896

 -0.92  -0.88 -125246.63161229

 -0.90  -0.88 -125373.89636957

 -0.88  -0.88 -126759.74534512

 -0.86  -0.88 -126879.05841593

 -0.84  -0.88 -126985.82914235

 -0.82  -0.88 -127079.52495665

 -0.80  -0.88 -128416.58495013

 -0.78  -0.88 -128500.70379944

 -0.76  -0.88 -128572.45467602

 -0.74  -0.88 -128631.10694525

 -0.72  -0.88 -128675.98620057

 -0.70  -0.88 -128708.71775673

 -0.68  -0.88 -128728.62672840

 -0.66  -0.88 -128735.45168600

 -0.64  -0.88 -128730.14981790

 -0.62  -0.88 -128712.20719589

 -0.60  -0.88 -128681.91125304

 -0.58  -0.88 -128638.73084997

 -0.56  -0.88 -128583.56577473

 -0.54  -0.88 -128516.01366375

 -0.52  -0.88 -128436.18011191

 -0.50  -0.88 -128343.61055111

 -0.49  -0.88 -128238.65763346

 -0.47  -0.88 -128121.30637626

 -0.45  -0.88 -127991.61386401

 -0.43  -0.88 -127849.33825243

 -0.41  -0.88 -127694.65797944

 -0.39  -0.88 -127526.86118628

 -0.37  -0.88 -127346.05803068

 -0.35  -0.88 -127152.69559453

 -0.33  -0.88 -126946.37613026

 -0.31  -0.88 -126726.81284048

 -0.29  -0.88 -126494.58264784

 -0.27  -0.88 -126248.64870575

 -0.25  -0.88 -125989.59409364

 -0.23  -0.88 -125716.38983971

 -0.21  -0.88 -125429.76754416

 -0.19  -0.88 -125128.76030413

 -0.17  -0.88 -124814.02672509

 -0.15  -0.88 -124484.87343065

 -0.13  -0.88 -124141.73111050

 -0.11  -0.88 -123783.37654975

 -0.09  -0.88 -123409.72690051

 -0.07  -0.88 -123021.35852513

 -0.05  -0.88 -122617.56998660

 -0.03  -0.88 -122197.47120771

 -0.01  -0.88 -121761.59557055

  0.01  -0.88 -121309.85465350

  0.03  -0.88 -120840.35015294

  0.05  -0.88 -120354.31832571

  0.07  -0.88 -119850.78133876

  0.09  -0.88 -119329.02998347

  0.11  -0.88 -118789.11097756

  0.13  -0.88 -118229.90112385

  0.15  -0.88 -117652.23276691

  0.17  -0.88 -117053.91402433

  0.19  -0.88 -116436.39408622

  0.21  -0.88 -115796.06308890

  0.23  -0.88 -115134.48293867

  0.25  -0.88 -114450.35568118

  0.27  -0.88 -113743.71129525

  0.29  -0.88 -113012.40733245

  0.31  -0.88 -112254.96488121

  0.33  -0.88 -111473.08353132

  0.35  -0.88 -110662.69823771

  0.37  -0.88 -109822.59160922

  0.39  -0.88 -108954.59871117

  0.41  -0.88 -108051.64039801

  0.43  -0.88 -107115.46993932

  0.45  -0.88 -106140.91119315

  0.47  -0.88 -105125.82155320

  0.49  -0.88 -97213.33910064

  0.50  -0.88 -91990.75334834

  0.52  -0.88 -86670.01157466

  0.54  -0.88 -84183.18028754

  0.56  -0.88 -80420.82586729

  0.58  -0.88 -77906.15131166

  0.60  -0.88 -74133.24050902

  0.62  -0.88 -71601.10040388

  0.64  -0.88 -70848.52638319

  0.66  -0.88 -68324.47726910

  0.68  -0.88 -65792.11308660

  0.70  -0.88 -63252.69113623

  0.72  -0.88 -62551.17213689

  0.74  -0.88 -60037.08420538

  0.76  -0.88 -57522.29386417

  0.78  -0.88 -55007.07664851

  0.80  -0.88 -54380.44614683

  0.82  -0.88 -51905.45397066

  0.84  -0.88 -51290.55804802

  0.86  -0.88 -48859.37540840

  0.88  -0.88 -46434.64682851

  0.90  -0.88 -45876.80274756

  0.92  -0.88 -43502.11375644

  0.94  -0.88 -42963.37561915

  0.96  -0.88 -40640.85883383

  0.98  -0.88 -40123.14450184

 -1.00  -0.86 -129675.33926753

 -0.98  -0.86 -129867.24465166

 -0.96  -0.86 -130045.02052729

 -0.94  -0.86 -130209.30048756

 -0.92  -0.86 -131642.54784954

 -0.90  -0.86 -131799.50503442

 -0.88  -0.86 -131942.80925523

 -0.86  -0.86 -132072.44835751

 -0.84  -0.86 -133456.00829468

 -0.82  -0.86 -133577.24059676

 -0.80  -0.86 -133684.97454810

 -0.78  -0.86 -133778.20515879

 -0.76  -0.86 -135123.55190894

 -0.74  -0.86 -135207.54739790

 -0.72  -0.86 -135277.57355125

 -0.70  -0.86 -136592.47198626

 -0.68  -0.86 -136651.65731969

 -0.66  -0.86 -136696.98761918

 -0.64  -0.86 -136726.94113671

 -0.62  -0.86 -136743.18390072

 -0.60  -0.86 -136746.25059682

 -0.58  -0.86 -136734.46931796

 -0.56  -0.86 -136709.21543249

 -0.54  -0.86 -136670.88909040

 -0.52  -0.86 -136618.95969147

 -0.50  -0.86 -136552.89743767

 -0.49  -0.86 -136473.53319604

 -0.47  -0.86 -136380.61478469

 -0.45  -0.86 -136274.22006377

 -0.43  -0.86 -136154.28922022

 -0.41  -0.86 -136020.97230093

 -0.39  -0.86 -135873.55240240

 -0.37  -0.86 -135712.42882308

 -0.35  -0.86 -135537.66136937

 -0.33  -0.86 -135348.83893420

 -0.31  -0.86 -135146.09716782

 -0.29  -0.86 -134929.61810156

 -0.27  -0.86 -134698.74074748

 -0.25  -0.86 -134453.91555606

 -0.23  -0.86 -134193.96165905

 -0.21  -0.86 -133919.82783155

 -0.19  -0.86 -133630.66916233

 -0.17  -0.86 -133326.80087213

 -0.15  -0.86 -133008.09241475

 -0.13  -0.86 -132674.18580066

 -0.11  -0.86 -132324.72628211

 -0.09  -0.86 -131959.09728265

